task_id,file,worker,status,mano_cua_status,mano_cua_result,total_steps,compliance,compliance_issues,has_trajectory,trajectory_match,match_confidence,is_duplicate,grade
SponsorBlock-pr2336,worker-07/SponsorBlock-pr2336.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
alinea-154,worker-07/alinea-154.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
alinea-205,worker-07/alinea-205.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
alpine-theme-95,worker-07/alpine-theme-95.json,worker-07,completed,COMPLETED,abnormal,34,pass,,yes,match,,no,A
angular-auth-oidc-client-1028,worker-07/angular-auth-oidc-client-1028.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
angular-auth-oidc-client-1118,worker-07/angular-auth-oidc-client-1118.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
angular-auth-oidc-client-1409,worker-07/angular-auth-oidc-client-1409.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
angular-auth-oidc-client-pr1988,worker-07/angular-auth-oidc-client-pr1988.json,worker-07,completed,DONE,unclear,38,pass,,yes,match,,no,A
ant-design-vue-7590,worker-07/ant-design-vue-7590.json,worker-07,completed,COMPLETED,abnormal,28,pass,,yes,match,,no,A
ant-design-vue-7819,worker-07/ant-design-vue-7819.json,worker-07,completed,COMPLETED,normal,13,pass,,yes,match,,no,A
builder-3119,worker-07/builder-3119.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
dejavu-119,worker-07/dejavu-119.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
dejavu-150,worker-07/dejavu-150.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
dejavu-151,worker-07/dejavu-151.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
dejavu-174,worker-07/dejavu-174.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
dejavu-176,worker-07/dejavu-176.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
dejavu-377,worker-07/dejavu-377.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
dejavu-413,worker-07/dejavu-413.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
dejavu-448,worker-07/dejavu-448.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
docus-134,worker-07/docus-134.json,worker-07,completed,COMPLETED,abnormal,36,pass,,yes,match,,no,A
docus-139,worker-07/docus-139.json,worker-07,completed,COMPLETED,abnormal,26,pass,,yes,match,,no,A
docus-140,worker-07/docus-140.json,worker-07,failed,,,,warn,#16,N/A,N/A,,no,A
docus-141,worker-07/docus-141.json,worker-07,failed,,,,warn,#16,N/A,N/A,,no,A
docus-366,worker-07/docus-366.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
docus-396,worker-07/docus-396.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
docus-489,worker-07/docus-489.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
docus-608,worker-07/docus-608.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
docz-1691,worker-07/docz-1691.json,worker-07,completed,COMPLETED,normal,14,pass,,yes,match,,no,A
elements-1062,worker-07/elements-1062.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
fluent-svelte-pr16,worker-07/fluent-svelte-pr16.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
fluent-svelte-pr26,worker-07/fluent-svelte-pr26.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
fluent-svelte-pr29,worker-07/fluent-svelte-pr29.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
fluent-svelte-pr48,worker-07/fluent-svelte-pr48.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
frontend-3623,worker-07/frontend-3623.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
frontend-3674,worker-07/frontend-3674.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
frontend-3715,worker-07/frontend-3715.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
gitlight-142,worker-07/gitlight-142.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
ha-fusion-278,worker-07/ha-fusion-278.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
ha-fusion-476,worker-07/ha-fusion-476.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
ha-fusion-478,worker-07/ha-fusion-478.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
inspira-ui-157,worker-07/inspira-ui-157.json,worker-07,completed,ERROR,abnormal,12,pass,,yes,match,,no,A
inspira-ui-162,worker-07/inspira-ui-162.json,worker-07,completed,STOPPED_BY_USER,normal,34,pass,,yes,match,,no,A
inspira-ui-204,worker-07/inspira-ui-204.json,worker-07,completed,COMPLETED,abnormal,27,pass,,yes,match,,no,A
inspira-ui-217,worker-07/inspira-ui-217.json,worker-07,completed,COMPLETED,abnormal,20,pass,,yes,match,,no,A
jekyll-admin-176,worker-07/jekyll-admin-176.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
jekyll-admin-187,worker-07/jekyll-admin-187.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
jekyll-admin-206,worker-07/jekyll-admin-206.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
jsPDF-AutoTable-794,worker-07/jsPDF-AutoTable-794.json,worker-07,completed,DONE,abnormal,29,pass,,yes,match,,no,A
jsPDF-AutoTable-805,worker-07/jsPDF-AutoTable-805.json,worker-07,completed,STOPPED_BY_USER,abnormal,40,pass,,yes,match,,no,A
jsPDF-AutoTable-897,worker-07/jsPDF-AutoTable-897.json,worker-07,completed,DONE,normal,39,pass,,yes,match,,no,A
jsPDF-AutoTable-915,worker-07/jsPDF-AutoTable-915.json,worker-07,completed,DONE,abnormal,39,pass,,yes,match,,no,A
jupytergis-1187,worker-07/jupytergis-1187.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
kun-galgame-nuxt4-82,worker-07/kun-galgame-nuxt4-82.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
maputnik-871,worker-07/maputnik-871.json,worker-07,completed,COMPLETED,normal,18,pass,,yes,match,,no,A
mini-media-player-467,worker-07/mini-media-player-467.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
mini-media-player-561,worker-07/mini-media-player-561.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
mini-media-player-657,worker-07/mini-media-player-657.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
mini-media-player-665,worker-07/mini-media-player-665.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
mini-media-player-704,worker-07/mini-media-player-704.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
mini-media-player-785,worker-07/mini-media-player-785.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
mini-media-player-821,worker-07/mini-media-player-821.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
mint-ui-290,worker-07/mint-ui-290.json,worker-07,failed,NOT_EXECUTED,abnormal,0,fail,"#7, #15",N/A,N/A,,no,C
mint-ui-628,worker-07/mint-ui-628.json,worker-07,failed,NOT_EXECUTED,abnormal,0,fail,"#7, #15",N/A,N/A,,no,C
ng-select-2576,worker-07/ng-select-2576.json,worker-07,completed,COMPLETED,abnormal,33,pass,,yes,match,,no,A
octo-101,worker-07/octo-101.json,worker-07,completed,COMPLETED,abnormal,56,pass,,yes,match,,no,A
octo-213,worker-07/octo-213.json,worker-07,completed,COMPLETED,abnormal,37,pass,,yes,match,,no,A
octo-261,worker-07/octo-261.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
octo-76,worker-07/octo-76.json,worker-07,completed,COMPLETED,unclear,109,warn,#10,yes,match,,no,B
open5e-622,worker-07/open5e-622.json,worker-07,completed,COMPLETED,unclear,80,fail,#9,no,N/A,,yes,D
org-chart-290,worker-07/org-chart-290.json,worker-07,completed,COMPLETED,unclear,80,pass,,no,N/A,,no,D
outstatic-164,worker-07/outstatic-164.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
pell-66,worker-07/pell-66.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
podverse-web-1206,worker-07/podverse-web-1206.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
podverse-web-929,worker-07/podverse-web-929.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
react-date-picker-110,worker-07/react-date-picker-110.json,worker-07,completed,COMPLETED,normal,4,pass,,yes,match,,no,A
reactour-pr405,worker-07/reactour-pr405.json,worker-07,completed,STOPPED_BY_USER,abnormal,22,pass,,no_result_desc,N/A,,no,D
reactour-pr448,worker-07/reactour-pr448.json,worker-07,completed,STOPPED_BY_USER,abnormal,43,pass,,no_result_desc,N/A,,no,D
reactour-pr48,worker-07/reactour-pr48.json,worker-07,completed,COMPLETED,abnormal,16,pass,,yes,match,,no,A
reactour-pr49,worker-07/reactour-pr49.json,worker-07,completed,STOPPED_BY_USER,normal,33,pass,,no_result_desc,N/A,,no,D
reactour-pr529,worker-07/reactour-pr529.json,worker-07,completed,STOPPED_BY_USER,abnormal,83,warn,#10,no_result_desc,N/A,,no,D
reactour-pr639,worker-07/reactour-pr639.json,worker-07,completed,STOPPED_BY_USER,abnormal,44,pass,,no_result_desc,N/A,,no,D
reactour-pr647,worker-07/reactour-pr647.json,worker-07,completed,COMPLETED,abnormal,10,pass,,yes,match,,no,A
reactour-pr660,worker-07/reactour-pr660.json,worker-07,completed,STOPPED_BY_USER,abnormal,22,pass,,no_result_desc,N/A,,no,D
rich-markdown-editor-296,worker-07/rich-markdown-editor-296.json,worker-07,completed,COMPLETED,unclear,64,pass,,yes,match,,no,A
runbox7-1311,worker-07/runbox7-1311.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
runbox7-1552,worker-07/runbox7-1552.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
runbox7-1562,worker-07/runbox7-1562.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
runbox7-982,worker-07/runbox7-982.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
shopware-pwa-1902,worker-07/shopware-pwa-1902.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
slickgpt-38,worker-07/slickgpt-38.json,worker-07,failed,,,,fail,#9,N/A,N/A,,yes,C
sorry-cypress-154,worker-07/sorry-cypress-154.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
sorry-cypress-481,worker-07/sorry-cypress-481.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
svelty-picker-pr124,worker-07/svelty-picker-pr124.json,worker-07,completed,STOPPED_BY_USER,unclear,82,warn,#10,yes,match,,no,B
svelty-picker-pr155,worker-07/svelty-picker-pr155.json,worker-07,completed,STOPPED_BY_USER,abnormal,65,pass,,yes,match,,no,A
svelty-picker-pr156,worker-07/svelty-picker-pr156.json,worker-07,completed,STOPPED_BY_USER,normal,78,pass,,no_result_desc,N/A,,no,D
svelty-picker-pr71,worker-07/svelty-picker-pr71.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
swagger-2010,worker-07/swagger-2010.json,worker-07,completed,DONE,abnormal,15,pass,,yes,match,,no,A
swagger-2945,worker-07/swagger-2945.json,worker-07,completed,STOPPED_BY_USER,normal,55,pass,,yes,match,,no,A
swagger-2946,worker-07/swagger-2946.json,worker-07,completed,STOPPED_BY_USER,normal,84,warn,#10,yes,match,,no,B
swagger-3581,worker-07/swagger-3581.json,worker-07,completed,DONE,abnormal,21,pass,,yes,match,,no,A
todo-angular-firebase-pr141,worker-07/todo-angular-firebase-pr141.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
todo-angular-firebase-pr6,worker-07/todo-angular-firebase-pr6.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
tres-120,worker-07/tres-120.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
tres-164,worker-07/tres-164.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
tres-199,worker-07/tres-199.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
tres-241,worker-07/tres-241.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
tres-263,worker-07/tres-263.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
tres-65,worker-07/tres-65.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
turnstile-250,worker-07/turnstile-250.json,worker-07,completed,STOPPED_BY_USER,normal,50,pass,,no_result_desc,N/A,,no,D
turnstile-267,worker-07/turnstile-267.json,worker-07,completed,STOPPED_BY_USER,normal,54,pass,,yes,match,,no,A
vaadin-grid-1176,worker-07/vaadin-grid-1176.json,worker-07,completed,COMPLETED,abnormal,67,pass,,yes,match,,no,A
vaadin-grid-1577,worker-07/vaadin-grid-1577.json,worker-07,completed,COMPLETED,normal,47,pass,,yes,match,,no,A
vaadin-grid-1645,worker-07/vaadin-grid-1645.json,worker-07,completed,COMPLETED,normal,42,pass,,yes,match,,no,A
vaadin-grid-1723,worker-07/vaadin-grid-1723.json,worker-07,completed,COMPLETED,unclear,83,warn,#10,yes,match,,no,B
vaadin-grid-1726,worker-07/vaadin-grid-1726.json,worker-07,completed,COMPLETED,normal,75,pass,,yes,match,,no,A
vaadin-grid-1737,worker-07/vaadin-grid-1737.json,worker-07,completed,COMPLETED,abnormal,85,warn,#10,yes,match,,no,B
vaadin-grid-2055,worker-07/vaadin-grid-2055.json,worker-07,failed,,,,pass,,N/A,N/A,,no,A
visual-drag-demo-39,worker-07/visual-drag-demo-39.json,worker-07,completed,COMPLETED,abnormal,16,pass,,yes,match,,no,A
visual-drag-demo-pr122,worker-07/visual-drag-demo-pr122.json,worker-07,completed,ERROR,normal,40,pass,,no_result_desc,N/A,,no,D
visual-drag-demo-pr133,worker-07/visual-drag-demo-pr133.json,worker-07,completed,STOPPED_BY_USER,unclear,39,pass,,no_result_desc,N/A,,no,D
visual-drag-demo-pr142,worker-07/visual-drag-demo-pr142.json,worker-07,completed,COMPLETED,abnormal,26,pass,,yes,match,,no,A
visual-drag-demo-pr27,worker-07/visual-drag-demo-pr27.json,worker-07,completed,STOPPED_BY_USER,abnormal,41,pass,,no_result_desc,N/A,,no,D
visual-drag-demo-pr28,worker-07/visual-drag-demo-pr28.json,worker-07,completed,STOPPED_BY_USER,abnormal,39,pass,,yes,match,,no,A
visual-drag-demo-pr32,worker-07/visual-drag-demo-pr32.json,worker-07,completed,COMPLETED,normal,21,pass,,yes,match,,no,A
vue-hotel-datepicker-281,worker-07/vue-hotel-datepicker-281.json,worker-07,completed,STOPPED_BY_USER,abnormal,100,warn,#10,yes,match,,no,B
wx_calendar-267,worker-07/wx_calendar-267.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
wx_calendar-276,worker-07/wx_calendar-276.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
wx_calendar-284,worker-07/wx_calendar-284.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
wx_calendar-293,worker-07/wx_calendar-293.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
wx_calendar-317,worker-07/wx_calendar-317.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
wx_calendar-326,worker-07/wx_calendar-326.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
wx_calendar-333,worker-07/wx_calendar-333.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
wx_calendar-361,worker-07/wx_calendar-361.json,worker-07,failed,,,,fail,"#2, #7",N/A,N/A,,no,C
BongoCat-592,worker-08/BongoCat-592.json,worker-08,completed,COMPLETED,abnormal,13,pass,,yes,match,,no,A
DaybydayCRM-pr381,worker-08/DaybydayCRM-pr381.json,worker-08,completed,SKIPPED,unclear,0,fail,#6,no,N/A,,no,D
DaybydayCRM-pr420,worker-08/DaybydayCRM-pr420.json,worker-08,completed,SKIPPED,unclear,0,fail,#6,no,N/A,,no,D
SandDance-546,worker-08/SandDance-546.json,worker-08,completed,COMPLETED,abnormal,35,pass,,yes,match,,no,A
Task-Board-516,worker-08/Task-Board-516.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
TiddlyWiki5-763,worker-08/TiddlyWiki5-763.json,worker-08,completed,COMPLETED,normal,5,pass,,yes,match,,no,A
TiddlyWiki5-8092,worker-08/TiddlyWiki5-8092.json,worker-08,completed,COMPLETED,abnormal,30,pass,,yes,match,,no,A
TiddlyWiki5-8507,worker-08/TiddlyWiki5-8507.json,worker-08,completed,COMPLETED,abnormal,10,pass,,yes,match,,no,A
TiddlyWiki5-9467,worker-08/TiddlyWiki5-9467.json,worker-08,completed,COMPLETED,abnormal,15,pass,,yes,match,,no,A
TiddlyWiki5-9521,worker-08/TiddlyWiki5-9521.json,worker-08,completed,TIMEOUT,normal,52,pass,,no,N/A,,no,D
TiddlyWiki5-9555,worker-08/TiddlyWiki5-9555.json,worker-08,completed,COMPLETED,abnormal,31,pass,,yes,match,,no,A
TiddlyWiki5-9592,worker-08/TiddlyWiki5-9592.json,worker-08,completed,COMPLETED,abnormal,7,pass,,yes,match,,no,A
TiddlyWiki5-9629,worker-08/TiddlyWiki5-9629.json,worker-08,completed,COMPLETED,abnormal,10,pass,,yes,match,,no,A
TiddlyWiki5-9647,worker-08/TiddlyWiki5-9647.json,worker-08,completed,COMPLETED,abnormal,41,pass,,yes,match,,no,A
add-to-calendar-button-pr411,worker-08/add-to-calendar-button-pr411.json,worker-08,completed,COMPLETED,has_bug,81,fail,"#5, #10",yes,match,,no,C
add-to-calendar-button-pr735,worker-08/add-to-calendar-button-pr735.json,worker-08,completed,COMPLETED,has_bug,24,fail,#5,yes,match,,no,C
angular-bootstrap-datetimepicker-pr426,worker-08/angular-bootstrap-datetimepicker-pr426.json,worker-08,completed,KILLED_AT_80,has_bug,80,fail,#5,no_result_desc,N/A,,no,D
angular-bootstrap-datetimepicker-pr49,worker-08/angular-bootstrap-datetimepicker-pr49.json,worker-08,completed,SKIPPED,unclear,0,fail,#6,no,N/A,,no,D
angular-bootstrap-datetimepicker-pr51,worker-08/angular-bootstrap-datetimepicker-pr51.json,worker-08,completed,COMPLETED,has_bug,36,fail,#5,yes,match,,no,C
angular-calendar-1396,worker-08/angular-calendar-1396.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
auto-2015,worker-08/auto-2015.json,worker-08,completed,COMPLETED,unclear,6,pass,,yes,match,,no,A
automa-1051,worker-08/automa-1051.json,worker-08,failed,,,,warn,#16,N/A,N/A,,no,A
automa-1052,worker-08/automa-1052.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
automa-1316,worker-08/automa-1316.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
automa-504,worker-08/automa-504.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
automa-726,worker-08/automa-726.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
automa-pr1604,worker-08/automa-pr1604.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
automa-pr1691,worker-08/automa-pr1691.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
automa-pr1928,worker-08/automa-pr1928.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
batnoter-87,worker-08/batnoter-87.json,worker-08,completed,COMPLETED,unclear,19,pass,,yes,match,,no,A
beercss-549,worker-08/beercss-549.json,worker-08,completed,COMPLETED,normal,45,pass,,yes,match,,no,A
bobarr-57,worker-08/bobarr-57.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
chronoframe-92,worker-08/chronoframe-92.json,worker-08,completed,SKIPPED,unclear,0,fail,#6,no,N/A,,no,D
chronoframe-pr273,worker-08/chronoframe-pr273.json,worker-08,completed,SKIPPED,unclear,0,fail,#6,no,N/A,,no,D
clappr-1868,worker-08/clappr-1868.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
covid19-7625,worker-08/covid19-7625.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
covid19-7818,worker-08/covid19-7818.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
devtools-768,worker-08/devtools-768.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
docs-3351,worker-08/docs-3351.json,worker-08,completed,COMPLETED,abnormal,9,pass,,yes,match,,no,A
docz-984,worker-08/docz-984.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
elements-936,worker-08/elements-936.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
epicenter-1637,worker-08/epicenter-1637.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
etherpad-lite-6471,worker-08/etherpad-lite-6471.json,worker-08,completed,COMPLETED,abnormal,51,pass,,yes,match,,no,A
etherpad-lite-7137,worker-08/etherpad-lite-7137.json,worker-08,completed,COMPLETED,normal,33,pass,,yes,match,,no,A
evlog-160,worker-08/evlog-160.json,worker-08,completed,SKIPPED,unclear,0,fail,#6,no,N/A,,no,D
evlog-164,worker-08/evlog-164.json,worker-08,completed,SKIPPED,unclear,0,fail,#6,no,N/A,,no,D
ext-saladict-116,worker-08/ext-saladict-116.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
ext-saladict-1371,worker-08/ext-saladict-1371.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
ext-saladict-1532,worker-08/ext-saladict-1532.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
ext-saladict-209,worker-08/ext-saladict-209.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
ext-saladict-298,worker-08/ext-saladict-298.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
ext-saladict-479,worker-08/ext-saladict-479.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
ext-saladict-587,worker-08/ext-saladict-587.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
ext-saladict-93,worker-08/ext-saladict-93.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
freespeech-21,worker-08/freespeech-21.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
frontend-3712,worker-08/frontend-3712.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
github-readme-activity-graph-106,worker-08/github-readme-activity-graph-106.json,worker-08,completed,COMPLETED,has_bug,59,fail,#5,yes,match,,no,C
github-readme-activity-graph-130,worker-08/github-readme-activity-graph-130.json,worker-08,completed,COMPLETED,has_bug,51,fail,#5,yes,match,,no,C
github-readme-activity-graph-16,worker-08/github-readme-activity-graph-16.json,worker-08,completed,COMPLETED,unclear,13,pass,,yes,match,,no,A
github-readme-activity-graph-pr104,worker-08/github-readme-activity-graph-pr104.json,worker-08,completed,COMPLETED,has_bug,74,fail,#5,yes,match,,no,C
github-readme-activity-graph-pr105,worker-08/github-readme-activity-graph-pr105.json,worker-08,completed,COMPLETED,has_bug,76,fail,#5,yes,match,,no,C
github-readme-activity-graph-pr164,worker-08/github-readme-activity-graph-pr164.json,worker-08,completed,COMPLETED,has_bug,64,fail,#5,yes,match,,no,C
github-readme-activity-graph-pr9,worker-08/github-readme-activity-graph-pr9.json,worker-08,completed,SKIPPED,unclear,0,fail,#6,no,N/A,,no,D
gitlight-131,worker-08/gitlight-131.json,worker-08,completed,TIMEOUT,unclear,43,pass,,no,N/A,,no,D
gitlight-222,worker-08/gitlight-222.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
gitlight-56,worker-08/gitlight-56.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
hls-downloader-491,worker-08/hls-downloader-491.json,worker-08,failed,,,,pass,,N/A,N/A,,no,A
jsPDF-AutoTable-1001,worker-08/jsPDF-AutoTable-1001.json,worker-08,completed,COMPLETED,unclear,39,pass,,yes,match,,no,A
jsPDF-AutoTable-480,worker-08/jsPDF-AutoTable-480.json,worker-08,completed,COMPLETED,abnormal,15,pass,,yes,match,,no,A
jsPDF-AutoTable-623,worker-08/jsPDF-AutoTable-623.json,worker-08,completed,COMPLETED,unclear,49,pass,,yes,match,,no,A
jsPDF-AutoTable-691,worker-08/jsPDF-AutoTable-691.json,worker-08,completed,COMPLETED,unclear,100,warn,#10,no,N/A,,no,D
kan-206,worker-08/kan-206.json,worker-08,completed,COMPLETED,normal,55,fail,#9,yes,match,,yes,C
